"Time results were received","MD5 hash of participants IP address","Controller name","Item number","Element number","Type","Group","PennElementType","PennElementName","Parameter","Value","EventTime","sentence1","Comments"
1552258826,212,"PennController",34,0,"prepositional","NULL","Selector","trial1","Selection","sentence2",1552258788657,"The rare bird is a species which every biologist should enthusiastically teach about.","NULL"
1552258826,212,"PennController",34,0,"prepositional","NULL","PennController",34,"_Trial_","End",1552258789801,"The rare bird is a species which every biologist should enthusiastically teach about.","NULL"
1552257101,213,"PennController",36,0,"prepositional","NULL","PennController",36,"_Trial_","Start",1552256406920,"The  new method is a technique which all surgeons should eagerly learn about.","NULL"
1552257101,213,"PennController",36,0,"prepositional","NULL","Selector","trial1","Selection","sentence2",1552256420957,"The  new method is a technique which all surgeons should eagerly learn about.","NULL"
1552257101,213,"PennController",36,0,"prepositional","NULL","PennController",36,"_Trial_","End",1552256422200,"The  new method is a technique which all surgeons should eagerly learn about.","NULL"
1552257101,213,"PennController",21,0,"filler","NULL","PennController",21,"_Trial_","Start",1552256422203,"The serious weightlifter was an athlete who at the gym would rarely speak.","NULL"
1552257101,213,"PennController",21,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552256431373,"The serious weightlifter was an athlete who at the gym would rarely speak.","NULL"
1552257101,213,"PennController",21,0,"filler","NULL","PennController",21,"_Trial_","End",1552256433200,"The serious weightlifter was an athlete who at the gym would rarely speak.","NULL"
1552257101,213,"PennController",65,0,"particle","NULL","PennController",65,"_Trial_","Start",1552256433202,"The expert chef was a master whom any amateur must humbly look up to.","NULL"
1552257101,213,"PennController",65,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552256439934,"The expert chef was a master whom any amateur must humbly look up to.","NULL"
1552257101,213,"PennController",65,0,"particle","NULL","PennController",65,"_Trial_","End",1552256440886,"The expert chef was a master whom any amateur must humbly look up to.","NULL"
1552257101,213,"PennController",29,0,"prepositional","NULL","PennController",29,"_Trial_","Start",1552256440893,"The antique painting was a piece which the critic would closely stare at.","NULL"
1552257101,213,"PennController",29,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552256487993,"The antique painting was a piece which the critic would closely stare at.","NULL"
1552257101,213,"PennController",29,0,"prepositional","NULL","PennController",29,"_Trial_","End",1552256489040,"The antique painting was a piece which the critic would closely stare at.","NULL"
1552257101,213,"PennController",9,0,"filler","NULL","PennController",9,"_Trial_","Start",1552256489044,"That old song was a tune that by the end would sound familiar.","NULL"
1552257101,213,"PennController",9,0,"filler","NULL","Selector","trial1","Selection","sentence1",1552256495401,"That old song was a tune that by the end would sound familiar.","NULL"
1552257101,213,"PennController",9,0,"filler","NULL","PennController",9,"_Trial_","End",1552256496342,"That old song was a tune that by the end would sound familiar.","NULL"
1552257101,213,"PennController",56,0,"particle","NULL","PennController",56,"_Trial_","Start",1552256496346,"The tough test was a milestone which no student could ever feel up to.","NULL"
1552257101,213,"PennController",56,0,"particle","NULL","Selector","trial1","Selection","sentence2",1552256510633,"The tough test was a milestone which no student could ever feel up to.","NULL"
1552257101,213,"PennController",56,0,"particle","NULL","PennController",56,"_Trial_","End",1552256511624,"The tough test was a milestone which no student could ever feel up to.","NULL"
1552257101,213,"PennController",39,0,"prepositional","NULL","PennController",39,"_Trial_","Start",1552256511628,"Her well-behaved daughter is an angel whom most babysitters would gladly care for.","NULL"
1552257101,213,"PennController",39,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552256520178,"Her well-behaved daughter is an angel whom most babysitters would gladly care for.","NULL"
1552257101,213,"PennController",39,0,"prepositional","NULL","PennController",39,"_Trial_","End",1552256520941,"Her well-behaved daughter is an angel whom most babysitters would gladly care for.","NULL"
1552257101,213,"PennController",25,0,"filler","NULL","PennController",25,"_Trial_","Start",1552256520945,"That gray squirrel was a creature that near the tree would bury nuts.","NULL"
1552257101,213,"PennController",25,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552256528621,"That gray squirrel was a creature that near the tree would bury nuts.","NULL"
1552257101,213,"PennController",25,0,"filler","NULL","PennController",25,"_Trial_","End",1552256529148,"That gray squirrel was a creature that near the tree would bury nuts.","NULL"
1552257101,213,"PennController",54,0,"particle","NULL","PennController",54,"_Trial_","Start",1552256529150,"The  upcoming release is an update which the programmer will gladly help out with.","NULL"
1552257101,213,"PennController",54,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552256564779,"The  upcoming release is an update which the programmer will gladly help out with.","NULL"
1552257101,213,"PennController",54,0,"particle","NULL","PennController",54,"_Trial_","End",1552256566381,"The  upcoming release is an update which the programmer will gladly help out with.","NULL"
1552257101,213,"PennController",35,0,"prepositional","NULL","PennController",35,"_Trial_","Start",1552256566383,"The controversial issue was a topic which few activists would openly fight for.","NULL"
1552257101,213,"PennController",35,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552256581336,"The controversial issue was a topic which few activists would openly fight for.","NULL"
1552257101,213,"PennController",35,0,"prepositional","NULL","PennController",35,"_Trial_","End",1552256582195,"The controversial issue was a topic which few activists would openly fight for.","NULL"
1552257101,213,"PennController",24,0,"filler","NULL","PennController",24,"_Trial_","Start",1552256582198,"The experienced artist is a master who by the statue will paint portraits.","NULL"
1552257101,213,"PennController",24,0,"filler","NULL","Selector","trial1","Selection","sentence1",1552256639428,"The experienced artist is a master who by the statue will paint portraits.","NULL"
1552257101,213,"PennController",24,0,"filler","NULL","PennController",24,"_Trial_","End",1552256640440,"The experienced artist is a master who by the statue will paint portraits.","NULL"
1552257101,213,"PennController",49,0,"particle","NULL","PennController",49,"_Trial_","Start",1552256640442,"The first snowfall was an event which my brother would impatiently look forward to.","NULL"
1552257101,213,"PennController",49,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552256677232,"The first snowfall was an event which my brother would impatiently look forward to.","NULL"
1552257101,213,"PennController",49,0,"particle","NULL","PennController",49,"_Trial_","End",1552256678256,"The first snowfall was an event which my brother would impatiently look forward to.","NULL"
1552257101,213,"PennController",38,0,"prepositional","NULL","PennController",38,"_Trial_","Start",1552256678257,"My intimidating professor is an expert whom no student can confidently speak to.","NULL"
1552257101,213,"PennController",38,0,"prepositional","NULL","Selector","trial1","Selection","sentence2",1552256682425,"My intimidating professor is an expert whom no student can confidently speak to.","NULL"
1552257101,213,"PennController",38,0,"prepositional","NULL","PennController",38,"_Trial_","End",1552256684051,"My intimidating professor is an expert whom no student can confidently speak to.","NULL"
1552257101,213,"PennController",7,0,"filler","NULL","PennController",7,"_Trial_","Start",1552256684055,"The talented musician was a performer who on some days would sing opera.","NULL"
1552257101,213,"PennController",7,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552256692640,"The talented musician was a performer who on some days would sing opera.","NULL"
1552257101,213,"PennController",7,0,"filler","NULL","PennController",7,"_Trial_","End",1552256693496,"The talented musician was a performer who on some days would sing opera.","NULL"
1552257101,213,"PennController",64,0,"particle","NULL","PennController",64,"_Trial_","Start",1552256693498,"The quiet child is a troublemaker whom all babysitters should often check in on.","NULL"
1552257101,213,"PennController",64,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552256699698,"The quiet child is a troublemaker whom all babysitters should often check in on.","NULL"
1552257101,213,"PennController",64,0,"particle","NULL","PennController",64,"_Trial_","End",1552256700470,"The quiet child is a troublemaker whom all babysitters should often check in on.","NULL"
1552257101,213,"PennController",37,0,"prepositional","NULL","PennController",37,"_Trial_","Start",1552256700471,"Her impatient sister is a companion whom few people would willingly travel with.","NULL"
